Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (529)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (539)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (555)",,,"Reconstruction Position - Unlabeled Track (561)",,,"Reconstruction Position - Unlabeled Track (562)",,,"Reconstruction Position - Unlabeled Track (568)",,
61,0,"613.848","-36.2195","1556.39","788.235","109.008","1357.9","332.359","198.966","978.917","843.466","188.924","992.951","624.008","0.379217","1244.52","411.521","98.4266","1306.98","488.944","67.7911","424.018","447.162","-50.5907","921.828","823.07","192.105","79.9696","753.008","80.6677","429.667","465.503","66.6255","973.384","770.407","-56.9682","1059.72","766.644","96.1212","958.349"
62,0,"613.765","-36.3252","1556.37","788.183","108.941","1357.87","332.321","198.937","978.907","843.37","188.839","992.903","623.942","0.311123","1244.49","411.462","98.3597","1306.96","488.894","67.807","423.985","447.1","-50.6273","921.787","823.049","192.095","79.9865","753.208","80.4071","429.797","465.436","66.4968","973.358","770.341","-57.059","1059.66","766.579","96.0038","958.321"
63,0,"613.693","-36.4254","1556.37","788.116","108.869","1357.83","332.268","198.889","978.891","843.27","188.763","992.86","623.879","0.242031","1244.44","411.396","98.2755","1306.94","488.857","67.8039","423.977","447.032","-50.6645","921.752","823.028","192.1","79.9938","753.142","80.4008","429.756","465.366","66.3668","973.35","770.276","-57.1539","1059.61","766.511","95.8882","958.308"
64,0,"613.611","-36.531","1556.36","788.076","108.784","1357.8","332.229","198.852","978.873","843.16","188.683","992.813","623.823","0.156838","1244.41","411.332","98.1974","1306.9","488.822","67.7294","424.012","446.973","-50.7038","921.729","823.009","192.085","79.9971","753.103","80.3543","429.755","465.288","66.2314","973.361","770.195","-57.2464","1059.55","766.438","95.7685","958.299"
65,0,"613.531","-36.6339","1556.35","788.012","108.697","1357.76","332.185","198.819","978.867","843.054","188.611","992.778","623.755","0.0774765","1244.38","411.265","98.1044","1306.88","488.741","67.6958","423.991","446.907","-50.7415","921.707","823.002","192.075","80.012","753.055","80.3253","429.763","465.211","66.0882","973.368","770.137","-57.3397","1059.52","766.369","95.6627","958.304"
66,0,"613.453","-36.7375","1556.35","787.953","108.59","1357.73","332.13","198.765","978.849","842.942","188.539","992.737","623.694","-0.0131756","1244.35","411.21","98.0076","1306.86","488.664","67.5987","423.996","446.828","-50.7887","921.681","823.004","192.063","80.0383","752.989","80.3174","429.747","465.142","65.933","973.383","770.056","-57.4188","1059.48","766.296","95.5609","958.314"
67,0,"613.382","-36.8544","1556.36","787.891","108.487","1357.7","332.093","198.725","978.852","842.836","188.47","992.7","623.63","-0.0919105","1244.32","411.15","97.9065","1306.85","488.557","67.5196","423.993","446.751","-50.8393","921.655","823","192.035","80.0684","752.959","80.2938","429.74","465.068","65.7659","973.393","769.967","-57.4927","1059.45","766.234","95.466","958.317"
68,0,"613.311","-36.9651","1556.36","787.831","108.4","1357.66","332.058","198.696","978.858","842.718","188.412","992.662","623.569","-0.172752","1244.29","411.099","97.8103","1306.84","488.526","67.4325","424.033","446.66","-50.8899","921.64","822.989","192.047","80.0871","752.929","80.2592","429.734","464.984","65.6158","973.399","769.883","-57.566","1059.44","766.167","95.383","958.322"
69,0,"613.248","-37.0775","1556.37","787.773","108.315","1357.64","332.002","198.645","978.86","842.594","188.349","992.611","623.513","-0.263884","1244.27","411.039","97.7162","1306.83","488.464","67.2306","424.049","446.583","-50.9569","921.619","822.987","192.033","80.1147","752.87","80.2213","429.745","464.889","65.4703","973.396","769.789","-57.6293","1059.44","766.1","95.2998","958.319"
70,0,"613.19","-37.2006","1556.38","787.709","108.24","1357.61","331.973","198.595","978.868","842.463","188.293","992.555","623.449","-0.354661","1244.25","410.984","97.6154","1306.84","488.469","67.1138","424.106","446.5","-51.0264","921.601","822.984","192.031","80.1175","752.828","80.1813","429.752","464.807","65.3065","973.38","769.684","-57.6982","1059.43","766.036","95.2153","958.31"
71,0,"613.134","-37.3179","1556.39","787.653","108.168","1357.58","331.936","198.529","978.872","842.32","188.23","992.49","623.38","-0.446865","1244.23","410.932","97.5269","1306.83","488.486","67.0272","424.12","446.428","-51.1108","921.581","822.976","192.028","80.1242","752.787","80.154","429.719","464.728","65.1339","973.394","769.57","-57.7595","1059.43","765.979","95.1376","958.29"
72,0,"613.084","-37.4427","1556.38","787.607","108.096","1357.58","331.887","198.445","978.879","842.254","188.118","992.547","623.332","-0.535826","1244.23","410.883","97.4339","1306.83","488.477","66.9527","424.07","446.351","-51.1886","921.554","822.968","192.02","80.1174","752.712","80.139","429.704","464.647","64.9603","973.395","769.452","-57.8297","1059.43","765.91","95.0497","958.261"
73,0,"613.035","-37.5629","1556.37","787.547","108.035","1357.55","331.835","198.378","978.88","842.143","188.049","992.511","623.278","-0.635139","1244.22","410.813","97.324","1306.84","488.402","66.8574","424.023","446.275","-51.278","921.531","822.964","192.002","80.129","752.674","80.0906","429.69","464.575","64.7856","973.388","769.332","-57.8876","1059.42","765.845","94.9718","958.221"
